Time,Speed,Distance,acceleration,force,torque,rpm,power,efficency,EnergyIn,EnergyUseful,lost to drag,lost to electric effects,EnergyLost
38.20068,17.30124,563.1572,-0.2657563,0.5776519,60.88477,991.6357,1053.752,0.3288389,166522.7,28550.77,14381.37,98610.59,112992
38.30069,17.27422,564.8863,-0.2657079,0.576746,61.00064,990.0807,1054.101,0.3283232,166848.9,28550.77,14425.75,98610.59,113036.3
38.40069,17.2487,566.6127,-0.2656615,0.5758666,61.11343,988.571,1054.44,0.3278226,167157.7,28550.77,14467.61,98610.59,113078.2
38.50069,17.22159,568.3364,-0.2656125,0.5749612,61.22987,987.0167,1054.788,0.3273071,167486.3,28550.77,14512.01,98610.59,113122.6
38.60069,17.19465,570.0576,-0.2655631,0.5741085,61.33982,985.553,1055.115,0.3268217,167813.5,28550.77,14556.05,98610.59,113166.6
38.7007,17.16886,571.7759,-0.2655165,0.5731771,61.46025,983.954,1055.471,0.3262915,168127.4,28550.77,14598.15,98610.59,113208.7
38.8007,17.14163,573.4918,-0.2654682,0.5723253,61.57069,982.4917,1055.797,0.3258066,168459.6,28550.77,14642.54,98610.59,113253.1
38.9007,17.11499,575.205,-0.26542,0.571425,61.68771,980.9463,1056.139,0.3252941,168785.2,28550.77,14685.9,98610.59,113296.5
39.0007,17.08829,576.9154,-0.2653713,0.570537,61.80347,979.4218,1056.477,0.3247886,169112.2,28550.77,14729.28,98610.59,113339.9
39.1007,17.06255,578.6232,-0.2653252,0.569651,61.91927,977.9009,1056.813,0.3242842,169428.1,28550.77,14771.04,98610.59,113381.6
39.20071,17.03582,580.3284,-0.2652765,0.5687615,62.03584,976.3738,1057.149,0.3237779,169756.7,28550.77,14814.34,98610.59,113424.9
39.30071,17.00861,582.0308,-0.2652279,0.5678692,62.15309,974.8422,1057.485,0.3232699,170091.9,28550.77,14858.34,98610.59,113468.9
39.40071,16.98335,583.7307,-0.265184,0.5670013,62.26746,973.3522,1057.812,0.3227758,170404,28550.77,14899.15,98610.59,113509.7
39.50071,16.9569,585.4278,-0.2651357,0.5661071,62.38561,971.8171,1058.148,0.3222668,170731.1,28550.77,14941.78,98610.59,113552.4
39.60072,16.93053,587.1224,-0.2650888,0.5652245,62.50252,970.3021,1058.478,0.3217644,171058,28550.77,14984.23,98610.59,113594.8
39.70072,16.9043,588.8143,-0.2650425,0.5643415,62.61982,968.7863,1058.808,0.3212617,171384,28550.77,15026.41,98610.59,113637
39.80072,16.87607,590.5036,-0.2649917,0.5634601,62.73724,967.2731,1059.136,0.3207599,171735.4,28550.77,15071.7,98610.59,113682.3
39.90072,16.84986,592.1902,-0.2649456,0.5625743,62.85556,965.7524,1059.466,0.3202556,172062.4,28550.77,15113.7,98610.59,113724.3
40.00072,16.82399,593.8741,-0.2649,0.5616969,62.97305,964.2465,1059.791,0.3197562,172385.9,28550.77,15155.09,98610.59,113765.7
40.10073,16.79702,595.5555,-0.264852,0.5607827,63.09583,962.6769,1060.129,0.3192357,172723.8,28550.77,15198.18,98610.59,113808.8
40.20073,16.77023,597.2342,-0.2648045,0.5599408,63.2092,961.2318,1060.439,0.3187565,173060.1,28550.77,15240.9,98610.59,113851.5
40.30073,16.74446,598.9102,-0.2647592,0.5590653,63.3274,959.7289,1060.761,0.3182582,173384.3,28550.77,15281.93,98610.59,113892.5
40.40073,16.71729,600.5836,-0.2647107,0.5581542,63.45077,958.1647,1061.095,0.3177395,173726.6,28550.77,15325.11,98610.59,113935.7
40.50074,16.69096,602.2543,-0.2646657,0.5572799,63.56945,956.6639,1061.415,0.3172418,174059.2,28550.77,15366.9,98610.59,113977.5
40.60074,16.6655,603.9224,-0.264621,0.5563778,63.69226,955.1153,1061.744,0.3167282,174381.4,28550.77,15407.25,98610.59,114017.8
40.70074,16.6389,605.5878,-0.2645743,0.5554894,63.81356,953.59,1062.067,0.3162224,174718.9,28550.77,15449.34,98610.59,114059.9
40.80074,16.6113,607.2507,-0.2645266,0.5546209,63.93246,952.0991,1062.383,0.315728,175069.7,28550.77,15492.94,98610.59,114103.5
40.90075,16.58525,608.9108,-0.2644797,0.5537631,64.0502,950.6266,1062.693,0.3152398,175401.5,28550.77,15534.03,98610.59,114144.6
41.00075,16.5592,610.5684,-0.2644352,0.5528383,64.17747,949.0391,1063.027,0.3147133,175734,28550.77,15575.05,98610.59,114185.6
41.10075,16.53277,612.2233,-0.2643884,0.5519768,64.29639,947.5602,1063.337,0.3142228,176072,28550.77,15616.6,98610.59,114227.2
41.20075,16.50714,613.8755,-0.2643436,0.5511087,64.41654,946.0698,1063.648,0.3137286,176400.4,28550.77,15656.82,98610.59,114267.4
41.30075,16.48081,615.525,-0.264298,0.5502085,64.54147,944.5247,1063.97,0.3132163,176738.6,28550.77,15698.1,98610.59,114308.7
41.40076,16.45267,617.1719,-0.2642487,0.5493286,64.66393,943.014,1064.284,0.3127153,177100.8,28550.77,15742.14,98610.59,114352.7
41.50076,16.42642,618.8162,-0.264204,0.5484518,64.78627,941.5089,1064.596,0.3122162,177439.3,28550.77,15783.13,98610.59,114393.7
41.60076,16.4009,620.4578,-0.2641604,0.5475627,64.9107,939.9825,1064.911,0.31171,177769,28550.77,15822.93,98610.59,114433.5
41.70076,16.37462,622.0968,-0.2641144,0.5466675,65.03631,938.4459,1065.228,0.3112004,178109.3,28550.77,15863.85,98610.59,114474.4
41.80077,16.34735,623.7332,-0.2640675,0.545786,65.16036,936.9326,1065.539,0.3106986,178463.1,28550.77,15906.24,98610.59,114516.8
41.90077,16.32079,625.3669,-0.2640213,0.5449087,65.28416,935.4266,1065.847,0.3101992,178808.6,28550.77,15947.48,98610.59,114558.1
42.00077,16.29456,626.9979,-0.2639765,0.5440506,65.40556,933.9536,1066.148,0.3097107,179150.3,28550.77,15988.11,98610.59,114598.7
42.10077,16.26803,628.6264,-0.2639311,0.5431599,65.53195,932.4245,1066.459,0.3092037,179496.8,28550.77,16029.15,98610.59,114639.8
42.20078,16.24296,630.2523,-0.2638882,0.5422843,65.65653,930.9214,1066.764,0.3087052,179824.8,28550.77,16067.87,98610.59,114678.5
42.30078,16.21572,631.8754,-0.2638418,0.5413955,65.78335,929.3956,1067.073,0.3081993,180182,28550.77,16109.88,98610.59,114720.5
42.40078,16.18949,633.4959,-0.2637971,0.5405098,65.91007,927.8751,1067.379,0.307695,180526.6,28550.77,16150.26,98610.59,114760.9
42.50078,16.16305,635.1138,-0.2637525,0.5396101,66.03917,926.3307,1067.69,0.3071829,180874.6,28550.77,16190.89,98610.59,114801.5
42.60078,16.13633,636.729,-0.2637071,0.5387387,66.16455,924.8348,1067.989,0.3066868,181227.2,28550.77,16231.89,98610.59,114842.5
42.70079,16.11024,638.3416,-0.2636632,0.5378705,66.28983,923.3443,1068.287,0.3061925,181572,28550.77,16271.85,98610.59,114882.4
42.80079,16.08374,639.9515,-0.2636169,0.5369813,66.41847,921.818,1068.591,0.3056864,181923.2,28550.77,16312.39,98610.59,114923
42.90079,16.05678,641.5589,-0.2635723,0.536125,66.54272,920.348,1068.882,0.3051989,182281.2,28550.77,16353.56,98610.59,114964.2
43.00079,16.03197,643.1636,-0.2635303,0.5352472,66.67043,918.8411,1069.181,0.3046992,182611.3,28550.77,16391.39,98610.59,115002
43.1008,16.00472,644.7656,-0.2634833,0.5343661,66.79898,917.3285,1069.479,0.3041976,182974.5,28550.77,16432.85,98610.59,115043.4
43.2008,15.97844,646.3649,-0.2634399,0.5334525,66.93266,915.7601,1069.787,0.3036776,183325.6,28550.77,16472.79,98610.59,115083.4
43.3008,15.95254,647.9617,-0.2633969,0.5325956,67.05838,914.2892,1070.074,0.3031898,183672.4,28550.77,16512.08,98610.59,115122.7
43.4008,15.92586,649.5558,-0.2633522,0.5317156,67.18788,912.7784,1070.369,0.3026888,184030.3,28550.77,16552.5,98610.59,115163.1
43.5008,15.89889,651.1473,-0.263306,0.5308412,67.31689,911.2775,1070.661,0.302191,184393,28550.77,16593.28,98610.59,115203.9
43.60081,15.87355,652.7363,-0.2632637,0.529943,67.4498,909.7355,1070.96,0.3016797,184734.4,28550.77,16631.53,98610.59,115242.1
43.70081,15.84693,654.3224,-0.2632201,0.5290749,67.57864,908.2452,1071.248,0.3011855,185093.8,28550.77,16671.64,98610.59,115282.2
43.80081,15.82089,655.9061,-0.2631756,0.528188,67.7106,906.7227,1071.54,0.3006806,185446.1,28550.77,16710.82,98610.59,115321.4
43.90081,15.79417,657.487,-0.263131,0.5273297,67.83868,905.2494,1071.823,0.3001921,185808.3,28550.77,16750.95,98610.59,115361.5
44.00082,15.76733,659.0654,-0.2630872,0.5264442,67.97121,903.7292,1072.113,0.299688,186172.9,28550.77,16791.19,98610.59,115401.8
44.10082,15.74147,660.6411,-0.2630436,0.5255784,68.10114,902.2429,1072.396,0.2991951,186525,28550.77,16829.9,98610.59,115440.5
44.20082,15.71463,662.2142,-0.2629996,0.5246837,68.23579,900.707,1072.687,0.2986857,186891.2,28550.77,16870.01,98610.59,115480.6
44.30082,15.68853,663.7847,-0.2629561,0.5237922,68.37035,899.1766,1072.976,0.2981782,187248,28550.77,16908.95,98610.59,115519.5
44.40083,15.66297,665.3525,-0.262914,0.5229368,68.49983,897.7081,1073.253,0.2976913,187598.2,28550.77,16947.02,98610.59,115557.6
44.50083,15.63634,666.9177,-0.2628698,0.5220427,68.63554,896.1733,1073.54,0.2971823,187963.8,28550.77,16986.63,98610.59,115597.2
44.60083,15.60939,668.4803,-0.2628258,0.5211819,68.76656,894.6957,1073.816,0.2966923,188334.7,28550.77,17026.63,98610.59,115637.2
44.70083,15.58338,670.0402,-0.2627832,0.5202956,68.90187,893.174,1074.099,0.2961877,188693.3,28550.77,17065.17,98610.59,115675.8
44.80083,15.5575,671.5975,-0.2627407,0.5194063,69.03801,891.6475,1074.382,0.2956815,189050.8,28550.77,17103.45,98610.59,115714
44.90084,15.53105,673.1522,-0.2626975,0.5185574,69.16834,890.1901,1074.651,0.2951982,189417,28550.77,17142.52,98610.59,115753.1
45.00084,15.50476,674.7042,-0.2626545,0.5176713,69.30475,888.6692,1074.931,0.2946939,189781.9,28550.77,17181.29,98610.59,115791.9
45.10084,15.479,676.2537,-0.2626128,0.5167956,69.43997,887.1658,1075.206,0.2941953,190140,28550.77,17219.2,98610.59,115829.8
45.20084,15.4523,677.8005,-0.2625687,0.5159146,69.5764,885.6533,1075.482,0.2936938,190512.1,28550.77,17258.45,98610.59,115869
45.30085,15.42569,679.3446,-0.2625256,0.515021,69.71516,884.1194,1075.76,0.2931851,190883.6,28550.77,17297.49,98610.59,115908.1
45.40085,15.40028,680.8862,-0.2624846,0.5141571,69.84972,882.6362,1076.028,0.2926932,191239.2,28550.77,17334.7,98610.59,115945.3
45.50085,15.37312,682.425,-0.2624404,0.5132878,69.98548,881.144,1076.297,0.2921984,191620,28550.77,17374.4,98610.59,115985
45.60085,15.34773,683.9613,-0.2623992,0.5124003,70.1245,879.6205,1076.57,0.2916932,191976.8,28550.77,17411.46,98610.59,116022
45.70086,15.32137,685.495,-0.2623567,0.5115402,70.25961,878.144,1076.834,0.2912036,192348,28550.77,17449.86,98610.59,116060.5
45.80086,15.29453,687.0261,-0.2623137,0.5106757,70.39578,876.66,1077.098,0.2907115,192726.8,28550.77,17488.9,98610.59,116099.5
45.90086,15.26866,688.5546,-0.2622725,0.5097753,70.53803,875.1143,1077.371,0.2901989,193092.7,28550.77,17526.46,98610.59,116137.1
46.00086,15.24292,690.0803,-0.2622309,0.508917,70.67403,873.6409,1077.631,0.2897103,193457.5,28550.77,17563.77,98610.59,116174.4
46.10086,15.21565,691.6036,-0.2621876,0.5080242,70.8159,872.1082,1077.9,0.289202,193844.7,28550.77,17603.23,98610.59,116213.8
46.20087,15.1908,693.1241,-0.2621471,0.507165,70.95283,870.6332,1078.158,0.2887129,194198.5,28550.77,17639.14,98610.59,116249.7
46.30087,15.16465,694.6421,-0.2621059,0.5062656,71.09657,869.0894,1078.426,0.2882009,194571.4,28550.77,17676.85,98610.59,116287.4
46.40087,15.13794,696.1575,-0.2620631,0.5054147,71.23296,867.6285,1078.679,0.2877165,194953.3,28550.77,17715.31,98610.59,116325.9
46.50087,15.11212,697.6702,-0.2620227,0.5045204,71.37672,866.0934,1078.943,0.2872074,195323.1,28550.77,17752.42,98610.59,116363
46.60088,15.08605,699.1803,-0.2619807,0.503682,71.51189,864.6541,1079.19,0.2867301,195697.4,28550.77,17789.82,98610.59,116400.4
46.70088,15.05927,700.6877,-0.2619382,0.5027953,71.65524,863.1319,1079.45,0.2862253,196082.6,28550.77,17828.16,98610.59,116438.8
46.80088,15.03331,702.1926,-0.2618968,0.5019172,71.79762,861.6246,1079.706,0.2857256,196456.8,28550.77,17865.28,98610.59,116475.9
46.90088,15.0094,703.6949,-0.2618605,0.5010306,71.94181,860.1025,1079.963,0.2852208,196802.3,28550.77,17899.41,98610.59,116510
47.00089,14.98109,705.1946,-0.2618144,0.500188,72.07924,858.656,1080.206,0.2847411,197212,28550.77,17939.74,98610.59,116550.3
47.10089,14.95369,706.6916,-0.2617718,0.4992855,72.22687,857.1067,1080.466,0.2842274,197609.6,28550.77,17978.71,98610.59,116589.3
47.20089,14.92885,708.186,-0.2617317,0.4984283,72.36749,855.6352,1080.711,0.2837394,197970.8,28550.77,18013.98,98610.59,116624.6
47.30089,14.90164,709.6778,-0.2616898,0.4975311,72.5151,854.0951,1080.966,0.2832287,198367.4,28550.77,18052.55,98610.59,116663.1
47.40089,14.87636,711.1669,-0.2616493,0.4966635,72.65828,852.6056,1081.212,0.2827347,198736.4,28550.77,18088.31,98610.59,116698.9
47.5009,14.85063,712.6535,-0.261611,0.4958058,72.80021,851.1334,1081.453,0.2822465,199113,28550.77,18124.65,98610.59,116735.3
47.6009,14.8266,714.1379,-0.2615818,0.49511,72.91566,849.9388,1081.648,0.2818504,199465.2,28550.77,18158.54,98610.59,116769.1
47.7009,14.7981,715.6196,-0.2615271,0.4940597,73.09046,848.1357,1081.941,0.2812525,199883.8,28550.77,18198.66,98610.59,116809.3
47.8009,14.77057,717.0983,-0.2614856,0.4931779,73.23766,846.6221,1082.185,0.2807505,200289.3,28550.77,18237.33,98610.59,116847.9
47.90091,14.74487,718.5744,-0.2614452,0.4923019,73.38435,845.1183,1082.426,0.2802518,200668.5,28550.77,18273.36,98610.59,116884
48.00091,14.71896,720.0479,-0.2614049,0.4914341,73.53009,843.6285,1082.664,0.2797578,201051.8,28550.77,18309.63,98610.59,116920.2
48.10091,14.69349,721.5187,-0.2613648,0.4905718,73.67533,842.1482,1082.899,0.279267,201429.3,28550.77,18345.22,98610.59,116955.8
48.20091,14.66649,722.987,-0.2613238,0.4896879,73.82462,840.631,1083.139,0.2787638,201830.4,28550.77,18382.88,98610.59,116993.5
48.30091,14.64165,724.4526,-0.2612858,0.4888182,73.97198,839.1379,1083.373,0.2782687,202200.2,28550.77,18417.47,98610.59,117028.1
48.40092,14.61419,725.9156,-0.2612431,0.487927,74.12341,837.6081,1083.612,0.2777613,202609.9,28550.77,18455.65,98610.59,117066.2
48.50092,14.58761,727.3761,-0.2612028,0.4870972,74.26485,836.1835,1083.833,0.2772889,203007.3,28550.77,18492.52,98610.59,117103.1
48.60092,14.56206,728.8339,-0.2611631,0.4861975,74.41862,834.639,1084.071,0.2767768,203390.1,28550.77,18527.9,98610.59,117138.5
48.70092,14.53581,730.289,-0.261123,0.4853364,74.56625,833.1608,1084.298,0.2762866,203784.3,28550.77,18564.2,98610.59,117174.8
48.80093,14.50944,731.7416,-0.2610836,0.484497,74.71058,831.7198,1084.517,0.2758088,204181.1,28550.77,18600.58,98610.59,117211.2
48.90093,14.48521,733.1916,-0.2610471,0.4836145,74.86275,830.2048,1084.747,0.2753064,204546.6,28550.77,18633.96,98610.59,117244.6
49.00093,14.45892,734.6389,-0.2610055,0.4827104,75.01913,828.6528,1084.981,0.2747917,204943.9,28550.77,18670.12,98610.59,117280.7
49.10093,14.43199,736.0837,-0.2609658,0.4818465,75.16899,827.1698,1085.203,0.2742999,205351.7,28550.77,18707.07,98610.59,117317.7
49.20094,14.4063,737.5258,-0.2609253,0.4809746,75.32071,825.673,1085.425,0.2738035,205741.7,28550.77,18742.26,98610.59,117352.9
49.30094,14.38148,738.9654,-0.2608878,0.4801097,75.47163,824.1884,1085.644,0.2733112,206119.3,28550.77,18776.22,98610.59,117386.8
49.40094,14.35275,740.4023,-0.2608454,0.4792538,75.62145,822.719,1085.86,0.2728239,206557.2,28550.77,18815.43,98610.59,117426
49.50094,14.32879,741.8367,-0.2608094,0.4783747,75.77576,821.21,1086.08,0.2723235,206923.4,28550.77,18848.08,98610.59,117458.7
49.60094,14.30131,743.2684,-0.2607675,0.477529,75.92466,819.7582,1086.291,0.2718421,207344,28550.77,18885.45,98610.59,117496
49.70095,14.27542,744.6974,-0.2607287,0.4766401,76.08163,818.2322,1086.51,0.2713361,207741.4,28550.77,18920.6,98610.59,117531.2
49.80095,14.24908,746.124,-0.2606901,0.4757301,76.24284,816.67,1086.733,0.270818,208146.4,28550.77,18956.29,98610.59,117566.9
49.90095,14.2237,747.5479,-0.2606519,0.4748991,76.39046,815.2435,1086.936,0.270345,208537.7,28550.77,18990.64,98610.59,117601.2
50.00095,14.19644,748.9692,-0.2606116,0.473994,76.55175,813.6898,1087.155,0.2698297,208958.6,28550.77,19027.44,98610.59,117638
50.10096,14.17223,750.3878,-0.2605742,0.4731629,76.70029,812.263,1087.354,0.2693566,209333.3,28550.77,19060.06,98610.59,117670.7
50.20096,14.14612,751.8039,-0.2605352,0.4722944,76.85597,810.7721,1087.561,0.2688622,209738.3,28550.77,19095.19,98610.59,117705.8
50.30096,14.11898,753.2173,-0.2604956,0.4714119,77.01465,809.2571,1087.77,0.2683598,210160.2,28550.77,19131.63,98610.59,117742.2
50.40096,14.09292,754.6282,-0.2604573,0.4705427,77.17142,807.7649,1087.975,0.267865,210566.3,28550.77,19166.56,98610.59,117777.2
50.50097,14.06647,756.0364,-0.2604167,0.4696763,77.32814,806.2776,1088.177,0.2673717,210979.3,28550.77,19201.95,98610.59,117812.5
50.60097,14.04178,757.4421,-0.2603787,0.4688183,77.48378,804.8048,1088.375,0.2668834,211365.7,28550.77,19234.92,98610.59,117845.5
50.70097,14.01612,758.8452,-0.2603429,0.4679551,77.64085,803.323,1088.574,0.266392,211768,28550.77,19269.13,98610.59,117879.7
50.80097,13.98887,760.2456,-0.2603026,0.4670365,77.80854,801.746,1088.783,0.265869,212196.3,28550.77,19305.39,98610.59,117916
50.90097,13.9642,761.6434,-0.2602663,0.4662229,77.95748,800.3494,1088.967,0.2654059,212584.8,28550.77,19338.14,98610.59,117948.7
51.00098,13.93699,763.0386,-0.2602263,0.465304,78.12622,798.772,1089.173,0.2648828,213014.4,28550.77,19374.22,98610.59,117984.8
51.10098,13.91122,764.4313,-0.2601896,0.4644842,78.27724,797.3645,1089.356,0.2644161,213422,28550.77,19408.31,98610.59,118018.9
51.20098,13.88444,765.8212,-0.2601502,0.4635686,78.4464,795.7927,1089.558,0.2638949,213846.6,28550.77,19443.67,98610.59,118054.3
51.30098,13.85826,767.2087,-0.2601118,0.4626918,78.60889,794.2875,1089.75,0.2633958,214262.7,28550.77,19478.19,98610.59,118088.8
51.40099,13.83263,768.5936,-0.2600742,0.4618307,78.76894,792.8094,1089.936,0.2629055,214670.8,28550.77,19511.9,98610.59,118122.5
51.50099,13.807,769.9758,-0.2600369,0.4609811,78.92735,791.351,1090.119,0.2624219,215079.9,28550.77,19545.56,98610.59,118156.2
51.60099,13.78121,771.3555,-0.2599993,0.4601414,79.08437,789.9094,1090.298,0.2619439,215492.4,28550.77,19579.37,98610.59,118190
51.70099,13.75592,772.7326,-0.2599622,0.4592749,79.24689,788.4219,1090.482,0.2614506,215897.8,28550.77,19612.45,98610.59,118223
51.80099,13.72895,774.1071,-0.2599222,0.4583804,79.41519,786.8864,1090.669,0.2609414,216331,28550.77,19647.67,98610.59,118258.3
51.901,13.70365,775.4789,-0.2598865,0.4575033,79.5807,785.3807,1090.851,0.2604421,216738.4,28550.77,19680.64,98610.59,118291.2
52.001,13.67709,776.8481,-0.2598491,0.4566318,79.74568,783.8846,1091.03,0.259946,217167,28550.77,19715.2,98610.59,118325.8
52.101,13.65057,778.2147,-0.2598097,0.4557781,79.90779,782.419,1091.204,0.25946,217595.9,28550.77,19749.63,98610.59,118360.2
52.201,13.62507,779.5787,-0.2597738,0.4548951,80.07597,780.9032,1091.382,0.2589573,218009.1,28550.77,19782.67,98610.59,118393.3
52.30101,13.59908,780.9402,-0.2597369,0.4540222,80.24273,779.4048,1091.556,0.2584604,218431.3,28550.77,19816.29,98610.59,118426.9
52.40101,13.57359,782.2991,-0.2597001,0.4531729,80.40549,777.9468,1091.724,0.2579769,218846.3,28550.77,19849.2,98610.59,118459.8
52.50101,13.54802,783.6554,-0.2596633,0.4523099,80.57137,776.4653,1091.893,0.2574857,219263.5,28550.77,19882.15,98610.59,118492.8
52.60101,13.52142,785.0091,-0.2596249,0.4514834,80.73071,775.0464,1092.053,0.2570151,219698.3,28550.77,19916.35,98610.59,118526.9
52.70102,13.4944,786.3602,-0.2595876,0.4506147,80.89869,773.5552,1092.22,0.2565206,220141.2,28550.77,19951.04,98610.59,118561.6
52.80102,13.47088,787.7087,-0.2595546,0.4496955,81.077,771.9773,1092.395,0.2559974,220527.4,28550.77,19981.17,98610.59,118591.8
52.90102,13.44211,789.0546,-0.2595117,0.4488304,81.24534,770.4922,1092.557,0.2555049,221001.2,28550.77,20017.97,98610.59,118628.6
53.00102,13.41651,790.3978,-0.2594754,0.4479654,81.4142,769.0072,1092.718,0.2550124,221423.5,28550.77,20050.63,98610.59,118661.2
53.10102,13.39062,791.7384,-0.2594387,0.4470964,81.58434,767.5154,1092.877,0.2545177,221851.6,28550.77,20083.61,98610.59,118694.2
53.20103,13.36471,793.0765,-0.2594022,0.4462278,81.75494,766.0244,1093.035,0.2540233,222281,28550.77,20116.54,98610.59,118727.1
53.30103,13.33858,794.4119,-0.2593659,0.4453726,81.92342,764.5563,1093.188,0.2535365,222715.1,28550.77,20149.7,98610.59,118760.3
53.40103,13.31278,795.7448,-0.25933,0.4444968,82.09649,763.0529,1093.343,0.2530379,223144.6,28550.77,20182.37,98610.59,118793
53.50103,13.28706,797.0751,-0.2592934,0.4436372,82.26691,761.5771,1093.494,0.2525485,223573.7,28550.77,20214.87,98610.59,118825.5
53.60104,13.26062,798.4027,-0.2592574,0.4427651,82.44032,760.08,1093.645,0.2520521,224015.8,28550.77,20248.21,98610.59,118858.8
53.70104,13.23479,799.7278,-0.2592207,0.4419191,82.60904,758.6279,1093.79,0.2515706,224448.6,28550.77,20280.73,98610.59,118891.3
53.80104,13.20881,801.0502,-0.2591839,0.4410556,82.78181,757.1454,1093.935,0.2510789,224885.1,28550.77,20313.38,98610.59,118924
53.90104,13.18328,802.3701,-0.2591496,0.4401853,82.95647,755.6514,1094.08,0.2505835,225314.7,28550.77,20345.38,98610.59,118956
54.00105,13.15787,803.6874,-0.2591135,0.439312,83.13229,754.1522,1094.224,0.2500863,225743.5,28550.77,20377.19,98610.59,118987.8
54.10105,13.13192,805.0021,-0.2590779,0.4384312,83.31018,752.6402,1094.367,0.2495849,226182.2,28550.77,20409.59,98610.59,119020.2
54.20105,13.10602,806.3143,-0.2590416,0.4375843,83.48174,751.1865,1094.502,0.2491028,226621.1,28550.77,20441.88,98610.59,119052.5
54.30105,13.07948,807.6239,-0.2590053,0.4367193,83.65753,749.7015,1094.639,0.2486104,227071.8,28550.77,20474.89,98610.59,119085.5
54.40105,13.05374,808.9308,-0.2589703,0.4358574,83.83323,748.2219,1094.773,0.2481198,227509.9,28550.77,20506.85,98610.59,119117.4
54.50106,13.02784,810.2352,-0.2589345,0.4349844,84.01175,746.7231,1094.906,0.2476228,227951.8,28550.77,20538.94,98610.59,119149.5
54.60106,13.00189,811.5369,-0.2588991,0.4341255,84.1879,745.2488,1095.036,0.2471339,228395.6,28550.77,20571.03,98610.59,119181.6
54.70106,12.97657,812.836,-0.2588644,0.4332521,84.36765,743.7494,1095.166,0.2466367,228829.5,28550.77,20602.29,98610.59,119212.9
54.80106,12.95012,814.1326,-0.2588285,0.432405,84.54251,742.2952,1095.29,0.2461544,229283.8,28550.77,20634.86,98610.59,119245.5
54.90107,12.9241,815.4266,-0.2587925,0.4315251,84.72469,740.7847,1095.417,0.2456535,229731.7,28550.77,20666.85,98610.59,119277.4
55.00107,12.8983,816.718,-0.2587576,0.430667,84.90292,739.3117,1095.538,0.2451651,230176.9,28550.77,20698.51,98610.59,119309.1
55.10107,12.87358,818.0068,-0.2587246,0.4298348,85.0763,737.8831,1095.654,0.2446913,230604.3,28550.77,20728.77,98610.59,119339.4
55.20107,12.84684,819.293,-0.258688,0.4289408,85.26315,736.3484,1095.777,0.2441824,231067.7,28550.77,20761.45,98610.59,119372
55.30107,12.82099,820.5767,-0.2586533,0.4281021,85.43902,734.9086,1095.89,0.2437049,231516.7,28550.77,20792.96,98610.59,119403.6
55.40108,12.79532,821.8578,-0.2586184,0.4272251,85.62346,733.4031,1096.006,0.2432057,231963.7,28550.77,20824.21,98610.59,119434.8
55.50108,12.76963,823.1363,-0.2585838,0.4263653,85.80489,731.927,1096.118,0.2427162,232411.9,28550.77,20855.42,98610.59,119466
55.60108,12.74361,824.4121,-0.2585489,0.4254759,85.99313,730.4003,1096.231,0.2422099,232866.9,28550.77,20886.96,98610.59,119497.5
55.70108,12.71693,825.6854,-0.2585133,0.4246157,86.17577,728.9237,1096.339,0.2417203,233334.6,28550.77,20919.23,98610.59,119529.8
55.80109,12.69098,826.9561,-0.258479,0.4237585,86.35838,727.4521,1096.443,0.2412322,233790.4,28550.77,20950.54,98610.59,119561.1
55.90109,12.66513,828.2242,-0.2584438,0.4229279,86.53587,726.0262,1096.543,0.2407594,234245.6,28550.77,20981.69,98610.59,119592.3
56.00109,12.63976,829.4898,-0.2584108,0.4220831,86.71693,724.5759,1096.643,0.2402785,234693.3,28550.77,21012.19,98610.59,119622.8
56.10109,12.61488,830.7528,-0.2583773,0.4211739,86.91241,723.0153,1096.747,0.239761,235133.5,28550.77,21042.06,98610.59,119652.6
56.2011,12.58868,832.0132,-0.2583426,0.4203066,87.09949,721.5264,1096.845,0.2392672,235597.8,28550.77,21073.42,98610.59,119684
56.3011,12.56237,833.271,-0.2583075,0.4194689,87.28078,720.0883,1096.937,0.2387903,236065.2,28550.77,21104.86,98610.59,119715.5
56.4011,12.53623,834.5262,-0.2582732,0.4186261,87.46374,718.6414,1097.028,0.2383105,236530.9,28550.77,21136.04,98610.59,119746.6
56.5011,12.51089,835.7787,-0.2582402,0.4177284,87.65921,717.1004,1097.122,0.2377995,236983.2,28550.77,21166.19,98610.59,119776.8
56.6011,12.4852,837.0289,-0.2582072,0.4168574,87.8495,715.6052,1097.211,0.2373037,237442.7,28550.77,21196.69,98610.59,119807.3
56.70111,12.45871,838.2763,-0.2581716,0.4160026,88.03685,714.1378,1097.296,0.2368171,237917.6,28550.77,21228.08,98610.59,119838.7
56.80111,12.43266,839.5212,-0.2581374,0.4151619,88.22169,712.6946,1097.378,0.2363385,238385.9,28550.77,21258.9,98610.59,119869.5
56.90111,12.40691,840.7635,-0.2581038,0.4142913,88.41371,711.2,1097.46,0.2358428,238849.6,28550.77,21289.28,98610.59,119899.9
57.00111,12.38206,842.0032,-0.2580712,0.4134045,88.60994,709.6777,1097.542,0.235338,239298.3,28550.77,21318.55,98610.59,119929.1
57.10112,12.35554,843.2404,-0.258036,0.412577,88.79362,708.2572,1097.615,0.234867,239778.2,28550.77,21349.73,98610.59,119960.3
