Time,Speed,Distance,acceleration,force,torque,rpm,power,efficency,EnergyIn,EnergyUseful,lost to drag,lost to electric effects,EnergyLost
76.89911,16.39776,1090.017,0.4216345,0.5464637,65.06496,938.096,1065.3,0.3110844,332899.9,40049.34,27403.7,-1.133532E+07,-1.130792E+07
76.99909,16.45049,1091.659,0.417706,0.5486642,64.75661,941.8735,1064.521,0.3123371,333329.1,40183.22,27455.5,-1.147223E+07,-1.144477E+07
77.09908,16.48507,1093.306,0.4168094,0.5494891,64.64156,943.2896,1064.227,0.3128067,333611.3,40271.46,27489.75,-1.152699E+07,-1.14995E+07
77.19906,16.5327,1094.956,0.4141558,0.5512837,64.39228,946.3704,1063.585,0.3138283,334000.6,40393.52,27537.29,-1.160929E+07,-1.158175E+07
77.29904,16.56903,1096.611,0.4116436,0.5526099,64.20898,948.647,1063.109,0.3145833,334298.5,40487.17,27573.89,-1.180199E+07,-1.177442E+07
77.39902,16.61641,1098.27,0.4096616,0.5541317,63.99956,951.2594,1062.56,0.3154495,334687.7,40609.81,27621.98,-1.191214E+07,-1.188451E+07
77.49901,16.6557,1099.933,0.4078036,0.5552641,63.84437,953.2034,1062.149,0.3160942,335011.3,40712.05,27662.21,-1.202248E+07,-1.199482E+07
77.59899,16.69155,1101.6,0.4064837,0.5566965,63.64884,955.6624,1061.628,0.3169097,335306.5,40805.54,27699.08,-1.207767E+07,-1.204997E+07
77.69897,16.72846,1103.271,0.4047221,0.5575587,63.53157,957.1425,1061.313,0.3174004,335611.5,40902.31,27737.37,-1.213291E+07,-1.210517E+07
77.79896,16.77078,1104.946,0.4016041,0.5595383,63.26351,960.5408,1060.587,0.3185274,335961.3,41013.58,27781.52,-1.221599E+07,-1.218821E+07
77.89894,16.80995,1106.625,0.4008082,0.5602599,63.16619,961.7794,1060.321,0.3189381,336286.3,41117.18,27822.76,-1.227139E+07,-1.224357E+07
77.99892,16.85836,1108.307,0.3988671,0.561922,62.94287,964.6328,1059.707,0.3198844,336688.1,41245.62,27874.05,-1.232684E+07,-1.229897E+07
78.09891,16.8823,1109.994,0.3975984,0.5626676,62.84307,965.9127,1059.431,0.3203088,336887.3,41309.41,27899.6,-1.235461E+07,-1.232671E+07
78.19889,16.92797,1111.684,0.3953354,0.5643425,62.61969,968.788,1058.808,0.3212623,337267.8,41431.55,27948.64,-1.241023E+07,-1.238228E+07
78.29887,16.97061,1113.379,0.3931259,0.5657335,62.43506,971.1758,1058.288,0.3220541,337624.1,41546.2,27994.85,-1.246595E+07,-1.243796E+07
78.39886,17.01593,1115.077,0.3910676,0.5671173,62.25215,973.5515,1057.769,0.3228419,338003.6,41668.67,28044.37,-1.252176E+07,-1.249371E+07
78.49884,17.03966,1116.78,0.3900468,0.5679269,62.14551,974.9412,1057.464,0.3233027,338202.6,41732.98,28070.44,-1.254969E+07,-1.252162E+07
78.59882,17.09113,1118.485,0.3877389,0.5696036,61.92547,977.8196,1056.831,0.3242573,338635,41873.09,28127.4,-1.260563E+07,-1.25775E+07
78.69881,17.13177,1120.195,0.3852927,0.5710688,61.73411,980.3348,1056.275,0.3250914,338977.4,41984.35,28172.8,-1.266172E+07,-1.263355E+07
78.79879,17.16813,1121.909,0.3833554,0.5724972,61.54836,982.787,1055.731,0.3259045,339284.4,42084.34,28213.73,-1.271792E+07,-1.268971E+07
78.89877,17.20989,1123.627,0.3808598,0.5739501,61.36029,985.2809,1055.176,0.3267315,339638.2,42199.82,28261.15,-1.280242E+07,-1.277416E+07
78.99876,17.24666,1125.349,0.3796656,0.5749853,61.22676,987.0581,1054.779,0.3273209,339950.2,42301.91,28303.2,-1.28588E+07,-1.283049E+07
79.09874,17.27081,1127.075,0.3788372,0.5756278,61.14411,988.1611,1054.532,0.3276866,340155.3,42369.12,28330.94,-1.288699E+07,-1.285866E+07
79.19872,17.31322,1128.805,0.3767912,0.5772252,60.93931,990.9033,1053.917,0.328596,340516.1,42487.58,28379.95,-1.294349E+07,-1.291511E+07
79.29871,17.34576,1130.538,0.3748236,0.5783446,60.79638,992.8248,1053.484,0.3292332,340793.6,42578.93,28417.87,-1.300011E+07,-1.29717E+07
79.39869,17.38779,1132.275,0.3732991,0.5795839,60.63869,994.9524,1053.003,0.3299387,341152.9,42697.39,28467.17,-1.305678E+07,-1.302831E+07
79.49867,17.42282,1134.015,0.3713453,0.5810183,60.45692,997.4148,1052.445,0.3307553,341452.8,42796.53,28508.55,-1.311358E+07,-1.308507E+07
79.59866,17.4567,1135.759,0.3697314,0.5820594,60.32549,999.202,1052.038,0.3313479,341743.6,42892.84,28548.87,-1.317046E+07,-1.314191E+07
79.69864,17.4986,1137.507,0.3681599,0.5833564,60.16231,1001.429,1051.531,0.3320863,342103.8,43012.38,28599.05,-1.32274E+07,-1.31988E+07
79.79862,17.53879,1139.259,0.366243,0.5845976,60.00675,1003.559,1051.043,0.3327929,342450.3,43127.63,28647.58,-1.328443E+07,-1.325578E+07
79.89861,17.58264,1141.014,0.3643942,0.5860934,59.82005,1006.127,1050.454,0.3336444,342828.8,43253.86,28700.89,-1.334155E+07,-1.331285E+07
79.99859,17.60317,1142.773,0.3634137,0.5868412,59.72702,1007.411,1050.158,0.3340701,343006.5,43313.2,28726.03,-1.337016E+07,-1.334144E+07
80.09857,17.65059,1144.535,0.3614549,0.5883517,59.53976,1010.004,1049.56,0.3349299,343417.3,43450.71,28784.4,-1.342743E+07,-1.339865E+07
80.19855,17.69122,1146.301,0.3593109,0.5898476,59.35513,1012.572,1048.966,0.3357815,343770.4,43569.17,28834.86,-1.348484E+07,-1.345601E+07
80.29854,17.72688,1148.072,0.3565224,0.5913844,59.1663,1015.21,1048.353,0.3366564,344081.3,43673.76,28879.56,-1.36001E+07,-1.357122E+07
80.39852,17.75095,1149.845,0.3558905,0.5920793,59.08119,1016.403,1048.075,0.337052,344291.6,43744.61,28909.91,-1.365777E+07,-1.362886E+07
80.4985,17.78413,1151.622,0.3548047,0.592993,58.96956,1017.971,1047.709,0.337572,344581.7,43842.52,28951.93,-1.371545E+07,-1.36865E+07
80.59849,17.82458,1153.402,0.3533157,0.5941873,58.8241,1020.022,1047.23,0.338252,344936,43962.31,29003.48,-1.37732E+07,-1.37442E+07
80.69847,17.86754,1155.186,0.3515074,0.5956238,58.64983,1022.488,1046.652,0.3390697,345313,44090.07,29058.63,-1.383104E+07,-1.380198E+07
80.79845,17.89127,1156.973,0.350564,0.5963501,58.56199,1023.734,1046.359,0.3394832,345521.7,44160.92,29089.29,-1.385999E+07,-1.38309E+07
80.89844,17.92959,1158.764,0.3485601,0.5976468,58.40565,1025.96,1045.834,0.3402213,345859.4,44275.76,29139.12,-1.391802E+07,-1.388888E+07
80.99842,17.95183,1160.558,0.3478769,0.5984212,58.31256,1027.29,1045.52,0.3406622,346055.6,44342.59,29168.17,-1.394705E+07,-1.391789E+07
81.0984,18.00415,1162.356,0.3458627,0.6001368,58.10709,1030.235,1044.823,0.3416388,346518,44500.43,29236.98,-1.400519E+07,-1.397596E+07
81.19839,18.0316,1164.157,0.3445931,0.6009098,58.01486,1031.562,1044.508,0.3420789,346761.2,44583.64,29273.36,-1.403431E+07,-1.400503E+07
81.29837,18.0759,1165.961,0.3423794,0.6025783,57.81647,1034.426,1043.827,0.3430287,347154.6,44718.49,29332.5,-1.409268E+07,-1.406335E+07
81.39835,18.09606,1167.77,0.3413977,0.6033046,57.73041,1035.673,1043.529,0.3434421,347334,44780.09,29359.58,-1.412193E+07,-1.409257E+07
81.49834,18.13549,1169.581,0.3395749,0.6046987,57.56574,1038.066,1042.957,0.3442357,347685.6,44901.05,29412.88,-1.41805E+07,-1.415108E+07
81.59832,18.16183,1171.396,0.3386448,0.6052933,57.4957,1039.087,1042.713,0.3445742,347920.9,44982.14,29448.69,-1.420979E+07,-1.418034E+07
81.6983,18.19179,1173.214,0.3378573,0.6061724,57.3924,1040.596,1042.351,0.3450747,348188.8,45074.59,29489.59,-1.42391E+07,-1.420961E+07
81.79829,18.24586,1175.035,0.3354328,0.6079717,57.18175,1043.685,1041.608,0.346099,348673.5,45242.24,29564.01,-1.429787E+07,-1.426831E+07
81.89827,18.26498,1176.86,0.3343915,0.6089772,57.06453,1045.411,1041.191,0.3466713,348845.2,45301.76,29590.52,-1.432735E+07,-1.429776E+07
81.99825,18.30991,1178.689,0.3322993,0.6103171,56.90884,1047.711,1040.635,0.3474341,349250,45442.34,29653.26,-1.438636E+07,-1.435671E+07
82.09824,18.33416,1180.52,0.3313956,0.6111149,56.81643,1049.081,1040.304,0.3478883,349468.8,45518.45,29687.32,-1.441591E+07,-1.438622E+07
82.19822,18.35729,1182.355,0.330376,0.6119242,56.7229,1050.47,1039.967,0.348349,349677.8,45591.25,29719.95,-1.444549E+07,-1.441577E+07
82.2982,18.40976,1184.193,0.3283599,0.6135625,56.53424,1053.282,1039.283,0.3492817,350153,45757.11,29794.5,-1.450473E+07,-1.447494E+07
82.39819,18.43759,1186.035,0.3261591,0.6149937,56.37017,1055.739,1038.684,0.3500963,350405.8,45845.58,29834.4,-1.456422E+07,-1.453439E+07
82.49817,18.47234,1187.88,0.3249867,0.6159109,56.26537,1057.314,1038.299,0.3506185,350722.5,45956.54,29884.56,-1.462376E+07,-1.459387E+07
82.59815,18.49621,1189.728,0.3243077,0.6165363,56.19408,1058.387,1038.036,0.3509745,350940.2,46032.95,29919.17,-1.465353E+07,-1.462362E+07
82.69814,18.53287,1191.579,0.3225153,0.6180413,56.02303,1060.971,1037.403,0.3518313,351275,46150.67,29972.62,-1.471324E+07,-1.468327E+07
82.79812,18.57164,1193.433,0.3209878,0.6191808,55.89399,1062.927,1036.922,0.3524799,351630.2,46275.81,30029.6,-1.477304E+07,-1.474301E+07
82.8981,18.59023,1195.291,0.3202049,0.6198505,55.81836,1064.077,1036.639,0.3528611,351800.8,46336.01,30057.07,-1.480299E+07,-1.477293E+07
82.99809,18.62497,1197.152,0.3185988,0.6211069,55.67687,1066.234,1036.107,0.3535764,352120,46448.82,30108.66,-1.486297E+07,-1.483286E+07
83.09807,18.66315,1199.017,0.3171628,0.6221985,55.55435,1068.107,1035.644,0.3541978,352471.9,46573.39,30165.77,-1.492305E+07,-1.489288E+07
83.19805,18.68065,1200.884,0.3164504,0.6229045,55.4753,1069.319,1035.344,0.3545998,352633.4,46630.67,30192.09,-1.495313E+07,-1.492294E+07
83.29803,18.72724,1202.754,0.3148488,0.6243007,55.31947,1071.716,1034.749,0.3553946,353064.1,46783.62,30262.51,-1.501335E+07,-1.498309E+07
83.39802,18.75751,1204.628,0.3138518,0.6250439,55.23677,1072.992,1034.432,0.3558176,353344.4,46883.38,30308.57,-1.504348E+07,-1.501317E+07
83.498,18.77895,1206.504,0.3129216,0.6260541,55.12463,1074.726,1034.001,0.3563927,353543.2,46954.23,30341.34,-1.507369E+07,-1.504335E+07
83.59798,18.82388,1208.384,0.310823,0.6274732,54.96765,1077.162,1033.393,0.3572006,353961.2,47103.44,30410.55,-1.513421E+07,-1.510379E+07
83.69797,18.8458,1210.266,0.3099574,0.6282694,54.87986,1078.529,1033.052,0.3576538,354165.4,47176.47,30444.51,-1.516452E+07,-1.513407E+07
83.79795,18.87124,1212.152,0.3089899,0.6290007,54.79938,1079.785,1032.738,0.3580701,354402.9,47261.51,30484.11,-1.519485E+07,-1.516437E+07
83.89793,18.91903,1214.041,0.3070544,0.6307981,54.60231,1082.87,1031.965,0.3590933,354849.7,47421.83,30558.98,-1.525565E+07,-1.522509E+07
83.99792,18.93383,1215.934,0.3059228,0.6314448,54.53166,1083.98,1031.686,0.3594615,354988.6,47471.76,30582.36,-1.528614E+07,-1.525556E+07
84.0979,18.96965,1217.829,0.3045418,0.6326148,54.40415,1085.989,1031.181,0.3601275,355325.3,47592.93,30639.2,-1.534718E+07,-1.531654E+07
84.19788,19.00428,1219.727,0.3031048,0.6337423,54.28168,1087.924,1030.693,0.3607693,355651.6,47710.58,30694.54,-1.540834E+07,-1.537764E+07
84.29787,19.03541,1221.629,0.3017175,0.6348693,54.15965,1089.859,1030.204,0.3614109,355945.4,47816.73,30744.59,-1.546962E+07,-1.543887E+07
84.39785,19.06947,1223.534,0.3000742,0.6360834,54.02861,1091.943,1029.677,0.3621021,356268,47933.46,30799.78,-1.556175E+07,-1.553095E+07
84.49783,19.09823,1225.441,0.2991212,0.6369309,53.9374,1093.398,1029.309,0.3625846,356540.9,48032.37,30846.64,-1.562325E+07,-1.55924E+07
84.59782,19.12731,1227.352,0.2979794,0.6378551,53.83819,1094.985,1028.906,0.3631106,356817.2,48132.68,30894.27,-1.568483E+07,-1.565394E+07
84.6978,19.15884,1229.265,0.2962133,0.6392654,53.68729,1097.406,1028.291,0.3639134,357117.5,48241.88,30946.24,-1.577745E+07,-1.57465E+07
84.79778,19.18466,1231.182,0.2955803,0.6398433,53.62563,1098.398,1028.039,0.3642425,357364.1,48331.68,30989.06,-1.583924E+07,-1.580825E+07
84.89777,19.21757,1233.101,0.2945536,0.6408278,53.52082,1100.088,1027.608,0.3648029,357678.7,48446.39,31043.88,-1.59011E+07,-1.587006E+07
84.99775,19.24423,1235.024,0.2932636,0.6418322,53.41418,1101.812,1027.168,0.3653746,357934.1,48539.69,31088.57,-1.596309E+07,-1.5932E+07
85.09773,19.27331,1236.949,0.2922145,0.6427562,53.31633,1103.398,1026.762,0.3659007,358213.2,48641.77,31137.56,-1.602517E+07,-1.599403E+07
85.19772,19.30577,1238.878,0.2910727,0.6437675,53.20954,1105.134,1026.318,0.3664764,358525.3,48756.14,31192.57,-1.608732E+07,-1.605613E+07
85.2977,19.32631,1240.808,0.290484,0.644353,53.14785,1106.139,1026.06,0.3668097,358723.1,48828.7,31227.54,-1.611843E+07,-1.60872E+07
85.39768,19.3616,1242.742,0.2889931,0.6457058,53.00569,1108.462,1025.464,0.3675798,359063.5,48953.74,31287.92,-1.618076E+07,-1.614947E+07
85.49767,19.3774,1244.679,0.2882245,0.6462163,52.95218,1109.338,1025.239,0.3678704,359216.3,49009.94,31315.11,-1.621198E+07,-1.618066E+07
85.59765,19.42171,1246.619,0.2863522,0.64776,52.79084,1111.988,1024.557,0.3687492,359645.7,49168.16,31391.84,-1.630581E+07,-1.627442E+07
85.69763,19.43991,1248.561,0.2858403,0.6482227,52.74263,1112.782,1024.352,0.3690126,359822.3,49233.36,31423.53,-1.633712E+07,-1.63057E+07
85.79762,19.47883,1250.507,0.2840321,0.6497691,52.5819,1115.437,1023.667,0.3698929,360201,49373.33,31491.71,-1.64313E+07,-1.639981E+07
85.8976,19.50411,1252.455,0.282499,0.6508236,52.4727,1117.247,1023.199,0.3704932,360447.8,49464.7,31536.33,-1.665178E+07,-1.662024E+07
85.99758,19.53007,1254.407,0.2819608,0.6512889,52.42462,1118.046,1022.992,0.370758,360701.8,49558.87,31582.4,-1.67463E+07,-1.671472E+07
86.09756,19.54813,1256.361,0.2817632,0.6518391,52.36784,1118.99,1022.747,0.3710713,360878.5,49624.43,31614.52,-1.67778E+07,-1.674619E+07
86.19755,19.57823,1258.318,0.2804361,0.6530642,52.24171,1121.094,1022.202,0.3717687,361173.4,49734,31668.3,-1.684093E+07,-1.680927E+07
86.29753,19.61352,1260.277,0.2792869,0.6540692,52.13857,1122.819,1021.754,0.3723408,361520.1,49863.02,31731.77,-1.690415E+07,-1.687242E+07
86.39751,19.63202,1262.239,0.2785802,0.6546245,52.0817,1123.772,1021.506,0.3726569,361702.1,49930.84,31765.19,-1.69358E+07,-1.690404E+07
86.4975,19.67051,1264.204,0.2772373,0.6559151,51.94987,1125.988,1020.929,0.3733916,362081.4,50072.41,31835.11,-1.69992E+07,-1.696737E+07
86.59748,19.69386,1266.172,0.2764761,0.6565264,51.88758,1127.037,1020.655,0.3737397,362312,50158.6,31877.77,-1.703094E+07,-1.699906E+07
86.69746,19.72601,1268.142,0.2749032,0.6578632,51.75175,1129.332,1020.056,0.3745006,362630.3,50277.73,31936.87,-1.709458E+07,-1.706265E+07
86.79745,19.74703,1270.115,0.2742755,0.658379,51.69947,1130.217,1019.824,0.3747942,362838.8,50355.89,31975.71,-1.712643E+07,-1.709445E+07
86.89743,19.78169,1272.091,0.272898,0.659662,51.56974,1132.42,1019.248,0.3755246,363183.3,50485.18,32040.1,-1.719026E+07,-1.715822E+07
86.99741,19.80209,1274.069,0.2722439,0.6602374,51.51171,1133.408,1018.989,0.3758522,363386.4,50561.54,32078.2,-1.722222E+07,-1.719014E+07
87.0974,19.82551,1276.051,0.2708449,0.6613054,51.40426,1135.241,1018.508,0.3764601,363620.1,50649.48,32122.17,-1.728629E+07,-1.725417E+07
87.19738,19.86476,1278.035,0.2699568,0.6622877,51.30568,1136.927,1018.065,0.3770193,364012.7,50797.42,32196.28,-1.73504E+07,-1.73182E+07
87.29736,19.87967,1280.022,0.269291,0.6630099,51.23338,1138.167,1017.739,0.3774305,364161.9,50853.76,32224.56,-1.738253E+07,-1.735031E+07
87.39735,19.91095,1282.012,0.2679402,0.6640669,51.12782,1139.981,1017.261,0.3780322,364475.8,50972.38,32284.21,-1.744688E+07,-1.741459E+07
87.49733,19.9284,1284.004,0.2673221,0.6645514,51.07954,1140.813,1017.042,0.378308,364651.4,51038.78,32317.65,-1.747909E+07,-1.744677E+07
87.59731,19.96262,1285.999,0.2661275,0.6657622,50.95914,1142.892,1016.494,0.3789973,364996.1,51169.34,32383.54,-1.754361E+07,-1.751123E+07
87.6973,19.99801,1287.996,0.2648744,0.6667063,50.86554,1144.513,1016.065,0.3795347,365353.6,51305.02,32452.18,-1.760825E+07,-1.75758E+07
87.79728,20.00594,1289.996,-0.2710813,0.6679779,50.73985,1146.695,1015.488,0.3802586,365586.9,51393.66,32497.13,-1.767308E+07,-1.764059E+07
87.89726,19.97946,1291.996,-0.2710392,0.6673108,50.80574,1145.55,1015.791,0.3798788,365848.1,51393.66,32547.45,-1.767308E+07,-1.764054E+07
87.99725,19.94795,1293.993,-0.2709633,0.6661064,50.92499,1143.483,1016.337,0.3791932,366159.5,51393.66,32607.22,-1.767308E+07,-1.764048E+07
88.09723,19.92202,1295.987,-0.2709033,0.665152,51.01977,1141.844,1016.77,0.3786499,366416.3,51393.66,32656.36,-1.767308E+07,-1.764043E+07
88.19721,19.90019,1297.978,-0.2708681,0.6645916,51.07553,1140.882,1017.024,0.3783309,366632.9,51393.66,32697.67,-1.767308E+07,-1.764039E+07
88.2972,19.8743,1299.966,-0.2708163,0.6637659,51.15784,1139.465,1017.397,0.3778608,366890.2,51393.66,32746.6,-1.767308E+07,-1.764034E+07
88.39718,19.83996,1301.952,-0.2707412,0.6625678,51.27763,1137.408,1017.939,0.3771788,367232.3,51393.66,32811.41,-1.767308E+07,-1.764027E+07
88.49716,19.81891,1303.935,-0.270681,0.6616048,51.37418,1135.755,1018.373,0.3766306,367442.3,51393.66,32851.07,-1.767308E+07,-1.764023E+07
88.59715,19.78584,1305.916,-0.2706234,0.6606829,51.46685,1134.172,1018.788,0.3761057,367773,51393.66,32913.29,-1.767308E+07,-1.764017E+07
88.69713,19.75729,1307.894,-0.2705763,0.6599284,51.54287,1132.877,1019.128,0.3756763,368059.2,51393.66,32966.95,-1.767308E+07,-1.764012E+07
88.79711,19.74229,1309.87,-0.2705448,0.6594229,51.59389,1132.009,1019.356,0.3753885,368209.7,51393.66,32995.11,-1.767308E+07,-1.764009E+07
88.89709,19.70756,1311.843,-0.2704789,0.6583644,51.70095,1130.192,1019.831,0.3747859,368558.9,51393.66,33060.23,-1.767308E+07,-1.764002E+07
88.99708,19.68041,1313.813,-0.2704197,0.6574117,51.79757,1128.557,1020.258,0.3742436,368832.5,51393.66,33111.04,-1.767308E+07,-1.763997E+07
89.09706,19.65523,1315.779,-0.2703591,0.6564363,51.89676,1126.882,1020.695,0.3736883,369086.8,51393.66,33158.11,-1.767308E+07,-1.763993E+07
89.19704,19.6221,1317.744,-0.2702869,0.6552711,52.01559,1124.882,1021.217,0.373025,369422.2,51393.66,33219.96,-1.767308E+07,-1.763986E+07
89.29703,19.60934,1319.705,-0.2702646,0.6549107,52.05243,1124.263,1021.378,0.3728198,369551.5,51393.66,33243.74,-1.767308E+07,-1.763984E+07
89.39701,19.57922,1321.664,-0.2702038,0.653928,52.15305,1122.576,1021.817,0.3722604,369857.3,51393.66,33299.84,-1.767308E+07,-1.763978E+07
89.49699,19.55021,1323.621,-0.2701484,0.6530312,52.2451,1121.037,1022.216,0.3717499,370152.3,51393.66,33353.77,-1.767308E+07,-1.763973E+07
89.59698,19.51809,1325.575,-0.2700838,0.6519824,52.35306,1119.236,1022.684,0.3711529,370479.9,51393.66,33413.43,-1.767308E+07,-1.763967E+07
89.69696,19.49043,1327.526,-0.2700025,0.6506631,52.4893,1116.972,1023.27,0.3704018,370762.7,51393.66,33464.7,-1.767308E+07,-1.763962E+07
89.79694,19.46506,1329.474,-0.2699558,0.6499022,52.5681,1115.666,1023.608,0.3699687,371022.4,51393.66,33511.64,-1.767308E+07,-1.763957E+07
89.89693,19.44659,1331.419,-0.2699137,0.6492168,52.63923,1114.489,1023.912,0.3695785,371212,51393.66,33545.8,-1.767308E+07,-1.763954E+07
89.99691,19.41625,1333.362,-0.26987,0.6485043,52.71331,1113.266,1024.228,0.3691728,371523.6,51393.66,33601.82,-1.767308E+07,-1.763948E+07
90.09689,19.39001,1335.302,-0.269817,0.6476371,52.80367,1111.777,1024.611,0.3686792,371793.8,51393.66,33650.22,-1.767308E+07,-1.763943E+07
90.19688,19.35375,1337.24,-0.2697559,0.6466388,52.90796,1110.063,1025.053,0.3681109,372167.8,51393.66,33716.98,-1.767308E+07,-1.763937E+07
90.29686,19.3344,1339.175,-0.2697141,0.6459544,52.97962,1108.888,1025.354,0.3677213,372367.9,51393.66,33752.57,-1.767308E+07,-1.763933E+07
90.39684,19.30166,1341.109,-0.2696747,0.6453084,53.04741,1107.779,1025.64,0.3673536,372706.8,51393.66,33812.71,-1.767308E+07,-1.763927E+07
90.49683,19.27283,1343.038,-0.2695755,0.6436792,53.21885,1104.983,1026.357,0.3664262,373006.2,51393.66,33865.56,-1.767308E+07,-1.763922E+07
90.59681,19.24741,1344.965,-0.2695227,0.6428109,53.31055,1103.492,1026.738,0.3659318,373270.8,51393.66,33912.11,-1.767308E+07,-1.763917E+07
90.69679,19.22037,1346.888,-0.269453,0.6416634,53.43208,1101.522,1027.242,0.3652786,373552.7,51393.66,33961.52,-1.767308E+07,-1.763912E+07
90.79678,19.19659,1348.81,-0.2694337,0.6413441,53.46596,1100.974,1027.382,0.3650969,373801.1,51393.66,34004.94,-1.767308E+07,-1.763908E+07
90.89676,19.16549,1350.728,-0.2693655,0.6402178,53.58572,1099.041,1027.875,0.3644557,374126.5,51393.66,34061.64,-1.767308E+07,-1.763902E+07
90.99674,19.15194,1352.644,-0.2693324,0.6396708,53.64402,1098.102,1028.114,0.3641443,374268.6,51393.66,34086.32,-1.767308E+07,-1.7639E+07
91.09673,19.12004,1354.558,-0.2692688,0.6386164,53.75666,1096.292,1028.574,0.363544,374603.5,51393.66,34144.34,-1.767308E+07,-1.763894E+07
91.19671,19.08953,1356.468,-0.2692111,0.6376604,53.85907,1094.65,1028.991,0.3629999,374924.5,51393.66,34199.73,-1.767308E+07,-1.763888E+07
91.29669,19.05931,1358.376,-0.2691498,0.6366428,53.96838,1092.903,1029.434,0.3624205,375243.4,51393.66,34254.54,-1.767308E+07,-1.763883E+07
91.39668,19.02912,1360.281,-0.2690708,0.6353273,54.11015,1090.645,1030.006,0.3616717,375562.6,51393.66,34309.17,-1.767308E+07,-1.763877E+07
91.49666,19.00319,1362.184,-0.2690347,0.6347263,54.1751,1089.614,1030.267,0.3613295,375837.3,51393.66,34356.03,-1.767308E+07,-1.763873E+07
91.59664,18.98841,1364.083,-0.2690064,0.6342539,54.22623,1088.802,1030.471,0.3610605,375994,51393.66,34382.7,-1.767308E+07,-1.76387E+07
91.69662,18.95939,1365.98,-0.2689491,0.633297,54.32999,1087.16,1030.886,0.3605159,376302.4,51393.66,34435.04,-1.767308E+07,-1.763865E+07
91.79661,18.93175,1367.875,-0.2688908,0.6323228,54.43593,1085.488,1031.307,0.3599613,376596.8,51393.66,34484.82,-1.767308E+07,-1.76386E+07
91.89659,18.89862,1369.767,-0.2688397,0.6314669,54.52924,1084.018,1031.676,0.359474,376950.4,51393.66,34544.39,-1.767308E+07,-1.763854E+07
91.99657,18.88123,1371.656,-0.2687978,0.6307638,54.60607,1082.811,1031.979,0.3590738,377136.3,51393.66,34575.61,-1.767308E+07,-1.763851E+07
92.09656,18.84274,1373.543,-0.2687227,0.6295025,54.74427,1080.646,1032.522,0.3583557,377548.7,51393.66,34644.64,-1.767308E+07,-1.763844E+07
92.19654,18.8256,1375.427,-0.2686868,0.6288986,54.81061,1079.609,1032.782,0.358012,377732.7,51393.66,34675.32,-1.767308E+07,-1.763841E+07
92.29652,18.79756,1377.307,-0.2686263,0.6278794,54.92282,1077.86,1033.219,0.3574319,378034.3,51393.66,34725.46,-1.767308E+07,-1.763836E+07
92.39651,18.76417,1379.186,-0.2685639,0.6268272,55.03902,1076.053,1033.67,0.3568329,378394.2,51393.66,34785.06,-1.767308E+07,-1.76383E+07
92.49649,18.73487,1381.062,-0.2685044,0.6258211,55.15047,1074.326,1034.1,0.35626,378710.8,51393.66,34837.27,-1.767308E+07,-1.763825E+07
92.59647,18.70816,1382.935,-0.2684354,0.6246535,55.28018,1072.322,1034.599,0.3555954,379000,51393.66,34884.8,-1.767308E+07,-1.76382E+07
92.69646,18.68271,1384.805,-0.2683988,0.6240334,55.34925,1071.257,1034.863,0.3552424,379276.1,51393.66,34930.03,-1.767308E+07,-1.763815E+07
92.79644,18.65505,1386.672,-0.2683338,0.6229309,55.47235,1069.365,1035.332,0.3546148,379576.8,51393.66,34979.12,-1.767308E+07,-1.76381E+07
92.89642,18.62647,1388.537,-0.2682748,0.6219267,55.58482,1067.641,1035.759,0.3540431,379888.2,51393.66,35029.74,-1.767308E+07,-1.763805E+07
92.99641,18.59968,1390.399,-0.2682224,0.6210349,55.68497,1066.11,1036.137,0.3535354,380180.8,51393.66,35077.12,-1.767308E+07,-1.763801E+07
93.09639,18.57932,1392.258,-0.2681745,0.6202187,55.77685,1064.709,1036.483,0.3530708,380403.5,51393.66,35113.08,-1.767308E+07,-1.763797E+07
93.19637,18.54935,1394.114,-0.2681329,0.6195077,55.85707,1063.488,1036.784,0.352666,380731.8,51393.66,35165.95,-1.767308E+07,-1.763792E+07
93.29636,18.52057,1395.968,-0.2680781,0.6185707,55.96302,1061.88,1037.179,0.3521327,381047.8,51393.66,35216.65,-1.767308E+07,-1.763787E+07
93.39634,18.49526,1397.819,-0.26803,0.6177486,56.05622,1060.469,1037.526,0.3516647,381326.3,51393.66,35261.17,-1.767308E+07,-1.763782E+07
93.49632,18.47912,1399.668,-0.2680039,0.6173012,56.10704,1059.7,1037.714,0.35141,381504.2,51393.66,35289.54,-1.767308E+07,-1.763779E+07
93.59631,18.43942,1401.515,-0.2679194,0.6158497,56.27235,1057.209,1038.325,0.3505837,381942.6,51393.66,35359.19,-1.767308E+07,-1.763772E+07
93.69629,18.41717,1403.357,-0.2678714,0.6150251,56.36657,1055.793,1038.671,0.3501142,382188.8,51393.66,35398.15,-1.767308E+07,-1.763769E+07
93.79627,18.39164,1405.198,-0.2678302,0.6143153,56.44786,1054.575,1038.968,0.3497102,382471.9,51393.66,35442.81,-1.767308E+07,-1.763764E+07
93.89626,18.35911,1407.036,-0.2677768,0.6133953,56.55345,1052.995,1039.353,0.3491865,382833.3,51393.66,35499.62,-1.767308E+07,-1.763758E+07
93.99624,18.33438,1408.872,-0.2677005,0.6120771,56.70527,1050.732,1039.903,0.348436,383108.8,51393.66,35542.74,-1.767308E+07,-1.763754E+07
