Time,Speed,Distance,acceleration,force,torque,rpm,power,efficency,EnergyIn,EnergyUseful,lost to drag,lost to electric effects,EnergyLost
0.09999999,0.1583763,0.003065766,2.49079,0.003364882,260.1737,5.776381,26.2299,0.001915521,1352.717,0.8711044,0.07950035,1077.481,1077.56
0.2,0.4040117,0.02845862,2.477729,0.01161534,258.8372,19.93966,90.07864,0.006612243,2703.176,7.442609,0.6814839,2420.766,2421.448
0.3,0.6493699,0.07865098,2.459334,0.02024387,256.9031,34.75197,155.8211,0.01152419,4052.303,20.30356,1.867027,3755.845,3757.712
0.4,0.8932328,0.1531242,2.436483,0.02832675,254.6162,48.62758,216.0957,0.01612552,5393.901,39.3311,3.63555,5076.648,5080.284
0.5000001,1.14165,0.2524046,2.407551,0.03618912,251.9778,62.12466,273.2145,0.02060132,6761.544,65.11623,6.05681,6416.084,6422.141
0.6,1.374866,0.3756067,2.377413,0.04442782,248.8095,76.26775,331.1962,0.02529135,8046.495,95.25208,8.920213,7668.037,7676.958
0.6999999,1.607121,0.5222607,2.342712,0.05213622,245.5064,89.5005,383.5003,0.02967949,9327.666,130.9698,12.35839,8910.053,8922.411
0.7999998,1.830328,0.6926299,2.30267,0.06002223,241.8267,103.0382,434.8903,0.03416875,10560.35,170.6817,16.23554,10099.15,10115.38
0.8999997,2.06743,0.8858159,2.264494,0.06763618,238.0228,116.1088,482.3484,0.03850313,11871.85,218.6368,20.9909,11357.94,11378.93
0.9999996,2.287868,1.101776,2.221352,0.0749309,234.1809,128.6314,525.7457,0.04265578,13093.22,268.6533,26.03499,12524.24,12550.28
1.1,2.511851,1.339353,2.181016,0.08222477,230.1784,141.1525,567.062,0.04680795,14336.39,324.8094,31.79727,13705.5,13737.29
1.199999,2.731721,1.599234,2.137196,0.08961283,225.9913,153.8354,606.7717,0.05101374,15559,385.2017,38.10882,14861.41,14899.51
1.299999,2.940334,1.878199,2.09469,0.09659664,221.9376,165.8242,642.3271,0.0549894,16721.75,447.3624,44.72602,15955.37,16000.1
1.399999,3.138275,2.157828,2.050154,0.1038589,217.6497,178.2912,677.2753,0.05912359,17826.99,510.7567,51.59974,16990.35,17041.95
1.499999,3.346078,2.456822,2.008929,0.1103144,213.7959,189.373,706.6345,0.06279846,18990.45,581.9566,59.46562,18074.74,18134.21
1.599999,3.543809,2.775601,1.966333,0.1170095,209.7749,200.8664,735.4247,0.06660981,20099.94,654.1399,67.59563,19103.92,19171.52
1.699999,3.737641,3.114396,1.925413,0.1236322,205.789,212.2353,762.2847,0.07037988,21190.12,729.1411,76.20638,20110.48,20186.69
1.799999,3.927936,3.472492,1.884152,0.1299322,202.0024,223.0503,786.3876,0.07396628,22263.19,806.8948,85.30544,21096.71,21182.01
1.899999,4.121689,3.849262,1.84472,0.1362795,198.2035,233.9465,809.2919,0.0775796,23358.5,890.2448,95.24957,22098.72,22193.97
1.999999,4.304923,4.24463,1.805614,0.1423839,194.5744,244.4256,830.0607,0.0810546,24397.17,973.0233,105.3186,23044.54,23149.85
2.099999,4.473331,4.658412,1.767415,0.1484361,191.0076,254.8152,849.4805,0.08449993,25354.27,1052.525,115.168,23912.29,24027.45
2.199999,4.649983,5.089372,1.732183,0.1540633,187.7249,264.4753,866.5316,0.08770332,26361.02,1139.444,126.1317,24821.16,24947.29
2.299999,4.814831,5.53769,1.697994,0.1596844,184.4828,274.1249,882.6364,0.09090326,27302.98,1223.84,136.9707,25667.87,25804.84
2.399998,4.992618,6.002773,1.664037,0.1654704,181.1884,284.0575,898.2849,0.09419703,28321.46,1318.383,149.3334,26579.45,26728.78
2.499998,5.155828,6.484846,1.630369,0.1709293,178.1233,293.4286,912.2217,0.0973046,29259.2,1408.495,161.3337,27415.07,27576.4
2.599998,5.316455,6.983009,1.599082,0.1759266,175.3561,302.0074,924.306,0.1001494,30184.88,1500.288,173.7702,28236.52,28410.29
2.699998,5.473711,7.497767,1.566726,0.1818016,172.1528,312.0927,937.7242,0.1034939,31092.92,1593.095,186.561,29038.96,29225.52
2.799998,5.632899,8.027748,1.538057,0.1867221,169.5128,320.5396,948.3347,0.106295,32015.3,1690.137,200.1637,29850.71,30050.87
2.899998,5.772991,8.573259,1.508994,0.1917884,166.8367,329.2368,958.6882,0.109179,32829.11,1778.1,212.6957,30564.02,30776.71
2.999998,5.931402,9.133414,1.48186,0.1967059,164.2809,337.6785,968.2064,0.1119784,33751.91,1880.417,227.504,31369.69,31597.2
3.099998,6.076381,9.708907,1.454298,0.2020001,161.5759,346.7668,977.8936,0.1149922,34598.59,1976.761,241.6789,32105.84,32347.52
3.199998,6.222023,10.29888,1.429675,0.2067368,159.1972,354.8982,986.0904,0.1176887,35451.8,2076.206,256.5396,32844.74,33101.28
3.299998,6.3598,10.90311,1.404461,0.2115171,156.8366,363.1044,993.931,0.12041,36261.13,2172.722,271.1839,33542.91,33814.09
3.399997,6.499778,11.52145,1.380722,0.21615,154.5872,371.0575,1001.134,0.1230473,37085.66,2273.226,286.6608,34251.47,34538.13
3.499997,6.640055,12.15364,1.356239,0.2205793,152.472,378.6611,1007.67,0.1255688,37914.31,2376.441,302.795,34960.78,35263.57
3.599997,6.769404,12.79919,1.335197,0.2251711,150.3158,386.5438,1014.099,0.1281828,38680.42,2473.844,318.2419,35614.04,35932.28
3.699997,6.902801,13.45787,1.313709,0.2294967,148.3184,393.9693,1019.846,0.1306452,39472.7,2576.546,334.7578,36287.1,36621.86
3.799997,7.03433,14.12995,1.291834,0.233834,146.3484,401.415,1025.319,0.1331142,40256.01,2680.06,351.6394,36950,37301.64
3.899997,7.158664,14.81498,1.271753,0.2381676,144.4128,408.8543,1030.508,0.1355812,40998.45,2779.988,368.1592,37576,37944.16
3.999997,7.284679,15.51263,1.251703,0.2425063,142.5072,416.3025,1035.436,0.1380511,41752.93,2883.326,385.4688,38209.84,38595.31
4.099997,7.411419,16.2227,1.232246,0.2464084,140.8209,423.001,1039.647,0.1402725,42514.12,2989.406,403.4744,38846.95,39250.42
4.199997,7.531066,16.94531,1.213516,0.2506778,139.0054,430.3303,1044.025,0.1427029,43234.35,3091.478,421.0264,39447.55,39868.58
4.299997,7.651033,17.67999,1.196429,0.2547193,137.3148,437.2682,1047.955,0.1450036,43958.55,3195.759,439.1837,40049.31,40488.49
4.399997,7.773957,18.42641,1.178479,0.2585534,135.7361,443.85,1051.499,0.1471862,44702.71,3304.628,458.3802,40665.41,41123.79
4.499997,7.887065,19.18495,1.16161,0.2626465,134.0772,450.8764,1055.091,0.1495163,45389.11,3406.598,476.5835,41231.64,41708.22
4.599997,8.002787,19.95502,1.14556,0.2664874,132.5451,457.4701,1058.288,0.1517029,46093.33,3512.745,495.7573,41810.54,42306.3
4.699996,8.121162,20.73634,1.129342,0.2700432,131.1478,463.5742,1061.103,0.153727,46815.8,3623.244,515.9584,42402.32,42918.27
4.799996,8.229849,21.52928,1.113844,0.2739005,129.6545,470.1959,1064.005,0.1559229,47480.7,3726.387,535.0385,42944.98,43480.02
4.899996,8.338457,22.33323,1.09889,0.2776174,128.2375,476.5765,1066.658,0.1580388,48146.91,3831.106,554.6262,43486.88,44041.5
4.999996,8.44859,23.14827,1.084114,0.2813194,126.8472,482.9317,1069.163,0.1601462,48824.21,3938.976,575.0291,44035.9,44610.93
5.099996,8.558902,23.97406,1.069994,0.2849006,125.522,489.0793,1071.461,0.1621848,49504.46,4048.741,596.0242,44585.39,45181.41
5.199996,8.664971,24.81052,1.05666,0.2885016,124.2087,495.2611,1073.652,0.1642348,50160.23,4155.911,616.7494,45113.28,45730.03
5.299996,8.769199,25.65768,1.042592,0.2919584,122.966,501.1953,1075.646,0.1662027,50806.37,4262.797,637.6407,45631.64,46269.28
5.399996,8.869246,26.51514,1.029984,0.2954202,121.7389,507.1379,1077.539,0.1681733,51428.15,4366.867,658.1919,46128.8,46786.99
5.499996,8.977479,27.38288,1.01729,0.2988178,120.5512,512.9705,1079.298,0.1701074,52102.56,4481.067,680.978,46666.23,47347.2
5.599996,9.076571,28.26087,1.005173,0.3022611,119.3641,518.8816,1080.984,0.1720676,52721.63,4587.128,702.3618,47157.85,47860.21
5.699996,9.178249,29.1489,0.9928398,0.3056704,118.205,524.7341,1082.561,0.1740084,53358.48,4697.446,724.8266,47661.92,48386.75
5.799995,9.27321,30.04693,0.9804277,0.308875,117.1299,530.2354,1083.962,0.1758327,53954.84,4801.872,746.3011,48132.38,48878.68
5.899995,9.373466,30.95463,0.9694675,0.3122044,116.0277,535.9509,1085.336,0.177728,54586.01,4913.556,769.4891,48628.67,49398.16
5.999995,9.468117,31.87201,0.9580255,0.3153394,115.0034,541.3326,1086.556,0.1795127,55183.46,5020.387,791.885,49096.89,49888.77
6.099995,9.564996,32.79904,0.9469664,0.3183963,114.0169,546.5804,1087.679,0.1812529,55796.55,5131.125,815.3183,49575.81,50391.13
6.199995,9.659349,33.73558,0.9362847,0.3216726,112.9731,552.2046,1088.811,0.183118,56395.1,5240.329,838.6443,50041.82,50880.47
6.299995,9.748103,34.68158,0.9257047,0.3247811,111.9954,557.5409,1089.819,0.1848876,56959.55,5344.303,861.054,50479.89,51340.95
6.399995,9.844242,35.63663,0.9155053,0.3278967,111.0277,562.8894,1090.766,0.1866612,57572.48,5458.274,885.8384,50954.08,51839.92
6.499995,9.933592,36.60081,0.905744,0.330804,110.1356,567.8801,1091.595,0.1883162,58143.68,5565.493,909.3659,51394.51,52303.88
6.599995,10.02053,37.57409,0.8962512,0.333878,109.2034,573.1572,1092.414,0.1900661,58700.74,5670.999,932.7163,51822.72,52755.43
6.699995,10.10937,38.55628,0.8863836,0.3368462,108.3142,578.2527,1093.152,0.1917558,59271.33,5780.017,957.048,52259.96,53217.01
6.799994,10.20162,39.54736,0.8770815,0.3397717,107.4481,583.2747,1093.828,0.1934212,59865.43,5894.544,982.831,52713.75,53696.58
6.899994,10.2877,40.54737,0.8680305,0.3427728,106.57,588.4266,1094.472,0.1951296,60421.09,6002.614,1007.371,53136.82,54144.19
6.999994,10.37196,41.556,0.8590249,0.3455239,105.7742,593.1494,1095.017,0.1966958,60966.44,6109.56,1031.853,53550.75,54582.6
7.099994,10.46111,42.5733,0.8504028,0.3485494,104.9089,598.3431,1095.57,0.1984181,61544.7,6223.909,1058.245,53988.27,55046.52
7.199994,10.54138,43.59898,0.8416804,0.3513203,104.1255,603.0999,1096.034,0.1999955,62066.75,6327.984,1082.462,54382.02,55464.48
7.299994,10.627,44.633,0.8337244,0.3540528,103.3614,607.7907,1096.452,0.201551,62624.9,6440.137,1108.762,54801.73,55910.5
7.399994,10.70991,45.67545,0.8252052,0.3568693,102.5823,612.6255,1096.844,0.2031543,63166.71,6549.875,1134.702,55207.88,56342.58
7.499994,10.79185,46.72621,0.8172243,0.3597187,101.8028,617.5172,1097.2,0.2047765,63703.48,6659.432,1160.799,55608.99,56769.79
7.599994,10.87435,47.78495,0.8095425,0.362234,101.1219,621.835,1097.483,0.2062083,64245.36,6770.88,1187.553,56012.67,57200.22
7.699994,10.95288,48.85198,0.8016536,0.3651076,100.3522,626.7681,1097.769,0.2078442,64762.22,6877.978,1213.457,56396.52,57609.98
7.799994,11.03397,49.92685,0.7943084,0.3676548,99.67705,631.1407,1097.991,0.2092942,65297.34,6989.669,1240.673,56792.74,58033.41
7.899993,11.10844,51.00984,0.7867491,0.3704283,98.94952,635.9019,1098.199,0.210873,65789.91,7093.209,1266.087,57156.35,58422.44
7.999993,11.18935,52.10058,0.7793183,0.3729772,98.28778,640.2775,1098.361,0.212324,66326.41,7206.767,1294.158,57551.23,58845.39
8.099996,11.26767,53.19903,0.7723832,0.3755382,97.62942,644.674,1098.495,0.213782,66846.96,7317.746,1321.797,57933.17,59254.96
8.199998,11.34095,54.30535,0.7653312,0.3780552,96.98871,648.9947,1098.6,0.2152148,67335.13,7422.525,1348.075,58290.27,59638.34
8.3,11.42016,55.4193,0.7583071,0.3806271,96.34039,653.4098,1098.681,0.2166789,67864.07,7536.816,1376.938,58676.05,60052.99
8.400002,11.49694,56.54086,0.7517769,0.3832569,95.68406,657.9244,1098.735,0.218176,68378.01,7648.633,1405.379,59049.74,60455.12
8.500005,11.57254,57.6699,0.7451822,0.3855962,95.10579,661.9402,1098.761,0.2195077,68885.34,7759.745,1433.839,59417.51,60851.35
8.600007,11.64588,58.8063,0.7387822,0.3881343,94.48418,666.2972,1098.764,0.2209525,69378.63,7868.481,1461.88,59774.01,61235.89
8.700009,11.71735,59.95031,0.7321695,0.3907028,93.86121,670.7065,1098.743,0.2224147,69860.39,7975.341,1489.619,60121.18,61610.8
8.800012,11.7922,61.1015,0.7261215,0.3930016,93.30878,674.6528,1098.703,0.2237233,70366.27,8088.249,1519.123,60484.63,62003.75
8.900014,11.86139,62.25985,0.7199175,0.3954479,92.7262,678.8523,1098.639,0.2251159,70834.91,8193.492,1546.804,60820.34,62367.14
9.000016,11.93597,63.42548,0.7137054,0.3978968,92.14838,683.0561,1098.554,0.22651,71341.2,8307.879,1577.085,61181.96,62759.04
9.100019,12.00647,64.59826,0.7078683,0.4002331,91.60204,687.0668,1098.453,0.22784,71820.98,8416.938,1606.145,61523.61,63129.75
9.200021,12.07569,65.77821,0.7020043,0.4026377,91.04472,691.1948,1098.329,0.2292089,72293.13,8524.892,1635.092,61858.84,63493.94
9.300023,12.14586,66.96514,0.696335,0.4049973,90.50273,695.2454,1098.189,0.2305521,72772.84,8635.206,1664.857,62198.46,63863.32
9.400025,12.21644,68.15914,0.6903612,0.4072856,89.98166,699.1736,1098.036,0.2318547,73256.53,8747.091,1695.235,62539.9,64235.13
9.500028,12.28615,69.35995,0.6848195,0.4095638,89.46727,703.0846,1097.866,0.2331517,73735.38,8858.494,1725.673,62876.92,64602.59
9.60003,12.35257,70.5677,0.6793473,0.4118161,88.96302,706.951,1097.681,0.2344339,74192.66,8965.466,1755.078,63197.8,64952.88
9.700032,12.41989,71.78219,0.6740449,0.4141114,88.45347,710.8912,1097.477,0.2357405,74657.21,9074.735,1785.293,63522.88,65308.17
9.800035,12.48797,73.0034,0.6687996,0.4163726,87.95569,714.7729,1097.26,0.2370277,75128.03,9186.085,1816.269,63851.39,65667.66
9.900037,12.55364,74.23121,0.663673,0.4185863,87.47237,718.5732,1097.032,0.2382879,75583.29,9294.331,1846.56,64168.11,66014.67
10.00004,12.62119,75.46568,0.6583926,0.4208185,86.98901,722.405,1096.788,0.2395586,76052.67,9406.525,1878.14,64493.71,66371.85
10.10004,12.68694,76.70677,0.6535597,0.4229911,86.52234,726.1347,1096.536,0.2407954,76510.54,9516.55,1909.291,64810.41,66719.7
10.20004,12.75262,77.95447,0.6482868,0.4251598,86.06019,729.8577,1096.271,0.24203,76969.05,9627.302,1940.829,65126.63,67067.46
10.30005,12.81586,79.20866,0.6434048,0.4273342,85.60049,733.5903,1095.992,0.2432678,77411.48,9734.712,1971.59,65430.87,67402.46
10.40005,12.87926,80.46921,0.6386256,0.4294494,85.15678,737.2216,1095.707,0.2444719,77856.02,9843.169,2002.823,65735.71,67738.53
10.50005,12.94243,81.73616,0.6337753,0.4315588,84.71769,740.8427,1095.412,0.2456727,78299.95,9952.019,2034.341,66039.3,68073.64
10.60005,13.00588,83.00942,0.6293181,0.4337246,84.27036,744.5605,1095.096,0.2469056,78746.85,10062.13,2066.401,66344.04,68410.44
10.70006,13.06804,84.28897,0.6246012,0.4357856,83.84788,748.0986,1094.784,0.2480789,79185.72,10170.78,2098.209,66642.42,68740.63
10.80006,13.12908,85.57476,0.6199744,0.4378643,83.42496,751.6671,1094.458,0.2492622,79617.6,10278.2,2129.829,66935.25,69065.08
10.90006,13.19191,86.86686,0.6154192,0.4399469,83.00442,755.2422,1094.12,0.2504478,80063.13,10389.55,2162.777,67236.47,69399.24
11.00006,13.25306,88.16496,0.6112082,0.4420146,82.58997,758.7917,1093.773,0.2516249,80497.76,10498.69,2195.243,67529.48,69724.73
11.10006,13.31644,89.46915,0.6068961,0.4440014,82.19464,762.2024,1093.431,0.2527559,80949.27,10612.6,2229.312,67833.01,70062.32
11.20007,13.37412,90.77952,0.6024317,0.4460357,81.79274,765.6946,1093.069,0.2539139,81361.08,10716.97,2260.692,68109.06,70369.76
11.30007,13.43598,92.09582,0.5982456,0.4480079,81.40588,769.0801,1092.71,0.2550366,81803.72,10829.66,2294.745,68404.96,70699.7
11.40007,13.49637,93.41819,0.5940349,0.4500405,81.00999,772.5696,1092.329,0.2561938,82236.85,10940.43,2328.394,68693.66,71022.05
11.50007,13.55333,94.74644,0.5900922,0.4519277,80.64499,775.8093,1091.968,0.2572681,82646.3,11045.59,2360.504,68965.82,71326.33
11.60008,13.61432,96.08064,0.5857573,0.4539706,80.25261,779.3163,1091.567,0.2584311,83085.63,11158.93,2395.281,69257.03,71652.31
11.70008,13.67209,97.42076,0.5818843,0.4559389,79.87722,782.6951,1091.171,0.2595515,83502.73,11267.01,2428.613,69532.73,71961.34
11.80008,13.72863,98.76667,0.5778369,0.4578889,79.50787,786.0427,1090.771,0.2606616,83911.87,11373.47,2461.603,69802.43,72264.03
11.90008,13.78479,100.1184,0.5739291,0.4598086,79.14673,789.3382,1090.369,0.2617544,84319.08,11479.86,2494.732,70070.12,72564.85
12.00008,13.84363,101.4758,0.5701006,0.4616914,78.79488,792.5703,1089.967,0.2628262,84746.72,11592.05,2529.837,70350.45,72880.29
12.10009,13.90192,102.8389,0.5662944,0.4635745,78.44529,795.8029,1089.557,0.2638983,85171.36,11703.93,2565.019,70628.02,73193.04
12.20009,13.95631,104.2076,0.5625308,0.4654483,78.09969,799.0197,1089.141,0.2649649,85568.38,11808.96,2598.205,70886.83,73485.03
12.30009,14.01409,105.582,0.5589417,0.4672909,77.76205,802.1827,1088.725,0.2660139,85991.09,11921.24,2633.847,71161.63,73795.48
12.40009,14.06914,106.9619,0.5553008,0.4691722,77.41954,805.4122,1088.294,0.2670848,86394.79,12028.9,2668.188,71423.34,74091.53
12.5001,14.12266,108.3475,0.5515903,0.4710516,77.07957,808.6386,1087.855,0.2681547,86788.04,12134.18,2701.924,71677.58,74379.5
12.6001,14.17873,109.7386,0.547962,0.4728762,76.75165,811.7708,1087.423,0.2691934,87200.98,12245.16,2737.647,71943.8,74681.45
12.7001,14.23409,111.1351,0.5444435,0.4746532,76.43424,814.8213,1086.995,0.270205,87609.56,12355.4,2773.299,72206.47,74979.77
12.8001,14.28784,112.5371,0.5409518,0.4764623,76.11309,817.927,1086.554,0.2712349,88007.13,12463.09,2808.284,72461.37,75269.65
12.90011,14.34235,113.9445,0.5376492,0.4782759,75.79313,821.0403,1086.105,0.2722673,88411.29,12572.97,2844.144,72719.77,75563.91
13.00011,14.39376,115.3572,0.5342861,0.4800536,75.48143,824.092,1085.658,0.2732792,88793.25,12677.2,2878.309,72963.3,75841.62
13.10011,14.44956,116.7752,0.5308051,0.4818142,75.17461,827.1144,1085.211,0.2742815,89208.7,12790.99,2915.774,73227.48,76143.26
13.20011,14.49923,118.1986,0.5275345,0.4836725,74.85275,830.3044,1084.732,0.2753394,89579.27,12892.87,2949.467,73462.51,76411.98
13.30011,14.55434,119.6272,0.5243472,0.4853866,74.55764,833.2469,1084.285,0.2763152,89991.38,13006.57,2987.232,73723.16,76710.4
13.40012,14.60608,121.0611,0.5210777,0.487129,74.25942,836.2382,1083.824,0.2773071,90379.13,13113.95,3023.054,73967.71,76990.77
13.50012,14.65763,122.5003,0.5178439,0.4888921,73.95944,839.2648,1083.353,0.2783107,90766.29,13221.54,3059.101,74211.21,77270.31
13.60012,14.71028,123.9445,0.5147647,0.4905979,73.67091,842.1931,1082.892,0.2792818,91162.58,13332.06,3096.29,74459.78,77556.07
13.70012,14.76135,125.394,0.511493,0.4922974,73.38509,845.1106,1082.427,0.2802493,91547.83,13439.89,3132.726,74700.77,77833.5
13.80013,14.81232,126.8486,0.5084277,0.4940278,73.09576,848.0811,1081.949,0.2812344,91933.16,13548.11,3169.45,74941.16,78110.62
13.90013,14.86244,128.3082,0.5055497,0.4956779,72.82142,850.9137,1081.489,0.2821737,92312.81,13655.1,3205.908,75177.38,78383.28
14.00013,14.91278,129.7729,0.5024542,0.4973958,72.53741,853.8627,1081.004,0.2831516,92695.02,13763.18,3242.887,75414.52,78657.41
14.10013,14.96255,131.2426,0.4994951,0.4990377,72.26746,856.6815,1080.537,0.2840863,93073.68,13870.62,3279.799,75648.83,78928.63
14.20014,15.01343,132.7174,0.4964584,0.5007247,71.99166,859.5774,1080.052,0.2850466,93461.58,13981.04,3317.894,75888.2,79206.09
14.30014,15.06168,134.1971,0.4935234,0.5023717,71.72387,862.4048,1079.574,0.2859842,93830.34,14086.36,3354.376,76115.15,79469.52
14.40014,15.11144,135.6818,0.4906465,0.504061,71.45073,865.3048,1079.079,0.2869459,94211.3,14195.53,3392.342,76348.99,79741.34
14.50014,15.16005,137.1713,0.487926,0.5056772,71.19086,868.0791,1078.601,0.2878659,94584.38,14302.79,3429.791,76577.38,80007.16
14.60014,15.20996,138.6658,0.4849582,0.5072424,70.94046,870.7662,1078.135,0.288757,94968.18,14413.48,3468.595,76811.67,80280.27
14.70015,15.2568,140.1651,0.4822586,0.5088655,70.68221,873.5524,1077.647,0.289681,95329.27,14517.95,3505.365,77031.5,80536.87
14.80015,15.30435,141.6692,0.4794537,0.5104679,70.42857,876.3032,1077.161,0.2905931,95696.47,14624.53,3543.017,77254.46,80797.48
14.90015,15.35254,143.178,0.4767123,0.5120687,70.17654,879.0513,1076.672,0.2915044,96069.48,14733.13,3581.535,77480.34,81061.88
15.00015,15.39947,144.6916,0.4741131,0.5136582,69.92759,881.7799,1076.183,0.2924093,96433.45,14839.43,3619.381,77700.16,81319.55
15.10016,15.44705,146.21,0.4713215,0.5152769,69.67538,884.5587,1075.681,0.2933308,96803.27,14947.77,3658.099,77922.93,81581.03
15.20016,15.49564,147.7331,0.4686815,0.5167909,69.4407,887.1577,1075.208,0.2941926,97181.77,15058.99,3698.004,78150.29,81848.3
15.30016,15.54096,149.2609,0.4660778,0.5184215,69.18924,889.9569,1074.694,0.2951209,97535.49,15163.26,3735.556,78362.2,82097.75
15.40016,15.58534,150.7933,0.4635332,0.5199136,68.9603,892.5183,1074.221,0.2959703,97882.6,15265.87,3772.647,78569.61,82342.26
15.50016,15.63425,152.3303,0.4609917,0.5214692,68.7228,895.1887,1073.724,0.2968558,98266,15379.55,3813.888,78798.12,82612.01
15.60017,15.68058,153.8721,0.4583776,0.5229996,68.4903,897.816,1073.232,0.297727,98629.93,15487.78,3853.305,79014.4,82867.7
15.70017,15.72545,155.4184,0.455919,0.5245528,68.25553,900.4823,1072.73,0.2986113,98983.19,15593.15,3891.82,79223.77,83115.59
15.80017,15.77129,156.9693,0.4534365,0.5261238,68.01926,903.1791,1072.218,0.2995055,99344.77,15701.31,3931.496,79437.52,83369.02
15.90017,15.81551,158.5245,0.4511138,0.5276045,67.79764,905.7211,1071.733,0.3003485,99694.37,15806.18,3970.106,79643.63,83613.73
16.00018,15.86265,160.0843,0.4486766,0.5291271,67.57087,908.3348,1071.23,0.3012153,100067.8,15918.52,4011.615,79863.18,83874.8
16.10018,15.90285,161.6485,0.4465533,0.5306049,67.35183,910.8717,1070.74,0.3020565,100386.9,16014.78,4047.304,80050.33,84097.63
16.20018,15.95045,163.2171,0.4442211,0.5317824,67.17802,912.8932,1070.347,0.3027268,100765.5,16129.3,4089.912,80271.8,84361.71
16.30018,15.99363,164.7903,0.4414447,0.5335147,66.92354,915.867,1069.766,0.303713,101109.7,16233.74,4128.914,80472.61,84601.52
16.40018,16.03832,166.3679,0.4390571,0.5349724,66.71048,918.3693,1069.274,0.3045428,101466.8,16342.36,4169.622,80680.33,84849.95
16.50019,16.08088,167.95,0.4367463,0.5365231,66.48491,921.0314,1068.747,0.3054256,101807.5,16446.3,4208.709,80878.02,85086.73
16.60019,16.12483,169.5363,0.4345093,0.5378906,66.28691,923.3789,1068.28,0.306204,102160.1,16554.13,4249.4,81082.04,85331.44
16.70019,16.16879,171.1272,0.4321388,0.5393308,66.07932,925.8512,1067.786,0.3070239,102513.4,16662.51,4290.439,81285.98,85576.42
16.80019,16.21341,172.7222,0.4299111,0.5407866,65.87045,928.3502,1067.284,0.3078526,102872.9,16773.08,4332.453,81492.91,85825.37
16.9002,16.25602,174.3217,0.4276942,0.542271,65.65843,930.8985,1066.769,0.3086976,103216.9,16879.15,4372.903,81690.39,86063.3
17.0002,16.2986,175.9253,0.4255162,0.5436679,65.45984,933.2965,1066.282,0.3094929,103561.5,16985.69,4413.663,81887.66,86301.32
17.1002,16.3411,177.5333,0.4232881,0.5450598,65.26281,935.686,1065.794,0.3102852,103906,17092.49,4454.662,82084.38,86539.05
17.2002,16.37788,179.1455,0.4211457,0.5464868,65.06172,938.1356,1065.292,0.3110976,104204.8,17185.34,4490.419,82254.56,86744.98
17.30021,16.42371,180.7617,0.4191144,0.5479126,64.86169,940.5833,1064.787,0.3119092,104577.8,17301.54,4535.308,82466.47,87001.77
